song_id,name,isrc
VhJCeOCObkVPjI3xwTlNJi21s2i8NjASd8D1K58o8VA=,誤點,TWA530922203
u6/Pb7X4u7KU4gXrBgGqt8RlRrNNFLn03tLAHyxRxwA=,手心的薔薇 (Beautiful) feat. G.E.M.鄧紫棋,TWA531480006
3jqu4kMileN53eaW7caMVy489iBE0EAcyddDYZ0c8Mg=,我要飛,TWA530428601
K9NR/bHo4y1GI0ga1m8nrM/2pE8fSO1KwqCzrHolW0g=,透明玫瑰,TWA270313003
z/+XZF/0QSERMd0wwcvITf4VLUg5CyaaitllethQ1Tg=,我不知道愛是什麼 (Wo Bu Zhi Dao Ai Shi Shen Mo),TWA471412002
nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,倒流 (Revert),TWA451601501
6sk8OUq+/N5iwsX+odibPMxV/ednByzqVInEj1SEVog=,專屬天使,
AT7bR5kwilK+k46q92GtidjIv93O134pyz79jNCYaBA=,Coffee,KRA491401946
AO559UT6G3tTetdSA4RVZQCIH5fUPPexKP7rBInG1jw=,The Star-Spangled Banner,USAR10800214
1/xBKWQKclAmh/whrTW4Rs4XNqmZ8LbDwsLHhY3zYDc=,心裡有針,
MVct4ZUO7DIkv/WTcddXB2SXWRAz1kMkKoJptLXfYSU=,我還是那個我 (I'm Still Me),TWU711500193
TPkT/8QPa7g58m32P3XVUi8JQPci4y60eQLeq6X2Z1o=,Folk Song,US4S41600032
jUWA0gLoVE64BZ0KHxVeZkK6BnKRBOijJ+dIUesUAso=,嗨早安|用早餐,TWA531156606
LiMdjjnDyEnL+tUuQXtutJYsEu5sufVG8dHOFqmQmEc=,開門見山 (Straight Up),TGTM30904001
3j4LlP+xfgBKdkLGsOgt0Vez4GPfZSMYsQWTWVPAEdQ=,Keep Only One Love feat. Hatsune Miku,JPP301101424
YFcfA1is8VCNC2qE/6GY0NixCC6f7fjQsOBvCFok60g=,Fool,KRA381602620
VqOqrfMxAOMwJpyfUSyWuPmHpMtSuzvrCvHgahApvDU=,EGO-HOLIC戀我癖 (EGO-HOLIC),TWUM71600076
mzt0OiPC/0K52Se+bbDSC0to8KVSQVMe7cpRgFYayLo=,Down,USUM71601627
JU+7qy+XADz9+jynH5dALAeMmR3MRkbXs8zMFrPRv/k=,小心肝 (Liver Lover),TWA451601807
87Z5zmdxWLVZDJVvnQ6njy7HCMshcJC1A/W9+0KOxTE=,口袋的溫度,TWD951643204
/NEcFdNHaT/jeIgvMWFmbY1FnEeGbV7OsykVt66Srb8=,Panda,USUM71601094
rcKuc24ekfTqeMVoAqj9kjdoh6GquuTNHopi8mA67/0=,醒覺,TWAZ11603004
Xpjwi8UAE2Vv9PZ6cZnhc58MCtl3cKZEO1sdAkqJ4mo=,演員,TWD951676105
G9uBO85uC/y3pOVX/QZF01FXC4Q3ZlxdoPjG7C+oEdM=,我以為,TWA770300066
kgOSHwInwdvDK0rUu8OXvPDITvzPKfeNl2pA96PJBfs=,Forever Love,TWA470473005
bYnlRabPXz3ihqf1dDEy023+ZELkKHow6O1AFUSldes=,父親,
6tIeOQjCKyd4amJOHSf1PckW6D9RC3ZKgw/ihage2m4=,少一點天份,TWA451498702
oTGg75yjTAP0grXmGld3EUD0b/b9u7lW2JyUX/mBiXI=,我愛過你 (I Loved You),TWA471602011
lNrSm6WrqNq7LabZ1HMkQv0NtWcqdMGM2qom6djW97E=,搞笑 (Hide Behind Smile),TGT886815004
h90KlUZE/mlkkPjhbhz3hXY1zvOhqJXuiKBoFWnTDAo=,HOME,TWBR11604001
wBTWuHbjdjxnG1lQcbqnK4FddV24rUhuyrYLd9c/hmk=,小幸運 (A little happiness),TWD951562101
/N5sPxmR15+jdBEq4yXkH5HKYTpNCT2Di/qqbqdKRJQ=,一個光年的距離,TWA771201049
E4DoP+f0jpzuywir91Ivpi7o53wgRRZS/xqJhFmlg7s=,心酸,TWD950934107
pACbcCVOXnXjQfGsCyUkAlF9B9bOZ8yABu0Sv/8Q+9A=,King,GBUM71406892
JQDCck1pZa9z2KYYOb4LXNvS8WfSbxKeHxUgeHq0oJQ=,我可以 (I Can Fly),HKH900900067
aPVDIQuJnwDrQjYVZxIs0tiROuwVBfLf0zREqqDR9do=,Heroes (we could be),USUM71411636
AND3MBfJPTFj9P0NepuWh0+a5Y6XEq2fSAj87Dw653c=,Aim to Be a Pokemon Master (''Pocket Monsters'' ep. 1-82 OP),JPP751100937
iYK5GBkAJv5XCyzXOxynY5dkoUicYen0/um3gDacuYg=,Los Marcianos,JPTO00502518
uoOiSZuDVIQsfd3m3zp16iKRZr8EVl5N25hr9lC6uv0=,Me| Myself & I,USRC11502210
GRaVokpHF2Uk3hgKnyJ2mDSmHvie4lyE0i6l5rA2yWU=,Versace On The Floor,USAT21602949
g+SqskZZURBrWEPgMUvKcvWkHnnGzSPoJ11tbUeECPc=,這樣的一個麻煩(國),HKUM70900528
LqzaOTiHNX0ElNmsyVbP2xyzIMaBbmr9KCe70TcbFQ0=,格林童話第01章,
hHCv7mMPqdM3v7QduvHC/9/JN1RF20VWmnD1RwC1xYA=,Action Cat,USRE11400256
7XjSvrL47/EJD2mNR0e2Ja+ed/Dm0j35tKPQLiO2Hjk=,Alone,CA6D21600147
7UkDx6B725gKF7UvctkoiyOCtBnboyZE2sl9K2lIHjk=,沒有人能夠再像妳,
3oZWRNi+jUeLTGcqDiEniqGmMqPJYKlkK3Pbjye0SX8=,Evergreen(東方神起),
nCjDQZ7SdvN+pIBpjbd5ifV68fkfP0YL/8YzpR1wjZQ=,Body Moves,USUM71609357
7XjSvrL47/EJD2mNR0e2Ja+ed/Dm0j35tKPQLiO2Hjk=,Alone,CA6D21600147
k8s6aRatZAv/w4exkA4Oa8r75gBrxG0z3CHdb9Lrexc=,以後別做朋友,TWA471410001
YuDBbXXVpdRMCh5+maU5pXEGL6p+Tbq7MZRKNRq+kao=,真的用心良苦,
N+YeGdZdA0Hdvkr6LuumKX2vq4bWYMAWAS5Ww87jxDU=,Little Things You Do,DEBL60369113
tC4SgnYChr8b5pyLV/H1FPrkmKCRcFleSMUsBETyEIc=,脫離現實,TWA471503005
96/kcV3grOwsUat72s1DVKHYJBfA6fp1TPrP4NOhLSo=,24K Magic,USAT21602944
m3PRP2UI+js90Sle+5Fj21700Em9uWyejCfWj6iWmTA=,惜命命,TWA471306004
35dx60z4m4+Lg+qIS0l2A8vspbthqnpTylWUu51jW+4=,癡情玫瑰花,TWD971500033
tu7uV0VYH1BbGZAuKdVQxEDggXYHrFQCjTcXMA0OB2g=,Coffee Shop Soundtrack,USHR20647002
RFIbWh1kUkCNFfbYPppXAxbKhhoJX03Qwpr6cBPizvI=,第一個清晨,TWA470532007
TLU46LbiJ+1mmJr4Le4Z5eaUQq3TiXgdZpE5EtR4WZI=,Lost Stars,USUM71410382
t95ClWf/B7Hi46sJeL70WJ75u7gLwaAp8o7LHuTtxl0=,春天裡,TWUM71600101
9kES/Eev0AdHIbGShg3R7Hjj0eOOW/h6nMJVUU503xw=,Boise,USUG11601209
vMt/EmIgf8UieBodSnXcLG/wkzfBm1FXvjZOEMc8l84=,Detention,TWBX31610001
W4gOC3iBXV97C05qyVDGIKAJg76BJcrzWPnLwkKK6kQ=,我期待,TWUM71600115
Bkopkbzfo/PHFcseFzLSIdYxJLYvfasYVmWms1yqznI=,90歲的少女,JPTK00409540
A5982b0l0vi41kUyCvfexeM0kRx/4Iy2FA/tYbv+R08=,Boyz On Fire,TWA531600130
R8VnalGTULj8Xq7CsyYW+Jcotn5f0Tuq6OEB1laqbVE=,Dance Without You,USUM71206408
YfU0qN0KCOqvWOtGoONArt3BGHnwN1nowR4Xzu/CFTU=,La Primavera,JPZ921514324
jeZ2qaseA78xhHNcLCDc9egDqv5T8fGCwPjnXRU+LoE=,The Scientist,GBAYE0200772
NhQfOVnptpW5z5qsP/sN+hVS8TM2iYvdy/ZGVe7K+kM=,Black Beatles,USUM71603293
eBme/h4Z4eP7BZY3tifu5Lr/dRB9NQJVIl36jZ5DZGQ=,牽心萬苦,TWJ011100207
FgzA9Y5+xF1up/k90EgKGmJ7PEVlAf/rqJ8VRJFBwKc=,數星星的人 (On The Way To The Stars),TWA531583701
sXbg1U1DPL1wADyoPFuyCBDR7ktZSh55H4LvQPXRGzo=,寵兒 (The Loved Ones),TWD951634111
VkILU0H1h3NMmk9MQrXouNudGk5n8Ls5cqRRuBxeTh4=,眼| 鼻| 口 (Eyes| Nose| Lips),TWA531400512
9tNXaK/yKJfTcoWLRFw6HXplizDxq4bFvzs3scmesCU=,聽見下雨的聲音,TWK971401112
rvog3fGTToOyypInaiJP2HfqAW9vdOXiV6sVgyUwSX8=,The Wave,KRA381600652
Rd0ryyxvXtl97Hz89rbSznFLRsgDiftcMkSm+XNetTo=,因為愛,TWA211024704
EXMdCleBOoHd2NPqQjHPhSyFScZgo1gpnm+HtqVzuPc=,可惜我是水瓶座,HKG070200088
yVd0wlZvvNok/0DqkiEhimLcQ0pWsFgeBHnHdZiKgB4=,星夜裡的人 (The Loner (Midnight Version)),TWAL31500602
EELIvnP5lcFg+W/XGvKrKj06DhzWRoowEHGGvBGlDkk=,死了都要 • 愛,HKI111600013
gZphe9aRvr0vVO/oEt23amqyDc+YabbIJ9WIzZTVjG0=,Whistle,USAT21201745
kaICg0mro5/A+anc+k6mbRAj59jLHwgfWOJpZcK+WZs=,My Church,USG4X1500776
9rM5nq3rCjJb8DiOffAapV8QdrNFp/JOPri0CXBzu6Y=,我的我自己,TWA531392102
EELIvnP5lcFg+W/XGvKrKj06DhzWRoowEHGGvBGlDkk=,死了都要 • 愛,HKI111600013
SuqIMasZbDnPuTTOQX3SrPdoqpd2xRg3x9kOvQ4hA/M=,Open Wide feat. Big Sean,GBARL1401206
hjceNOxoTRiiixDhpMhjO7JEnYjsC/ktQBQ/JkrWgEM=,第二次愛上你,TWA750200504
+Q76YLZvsrTU0ywejaYcDHmDS4s29PacDmgzeypyxu4=,不翼而飛,TWUM71500069
JA6C0GEK1sSCVbHyqtruH/ARD1NKolYrw7HXy6EVNAc=,愛不需要裝乖 (feat.王詩安) (Love Doesn't Need To Pretend),TWA531579711
M6J/xncfV/b3btHWTy5J/kLb/Rofjeq53v7+z3vpcYk=,繼續 - 給15歲的自己,TWK231002701
FHPT+39qlx0NiWH+XYXvqfQHFet87TzaC9RGZVIwjdg=,Zoney (feat. Sebastian),USAT21600259
LBFRdBacp7Ob6Ada2N7uCQ47DhiNT2KjUtwOA7oSm7I=,迷些路 (Lost On The Way),TWA451601607
njZW7qYAOyDDZHNmAVUqVRyviltU+hSI4NPQQ5c2CIE=,Every Teardrop Is A Waterfall,GBAYE1100774
AHsfdVWdBjNri/N3GVYsVQ87Lasv8cU/NOddiIruMFI=,Kyouha Dokono Party?,TCJPE1635215
0ua0pweXw79F1vqPL2odBxQ3v6kuBo2H/Qtjl6QNzq0=,搖籃曲（舒伯特）(Cradle Song),TWD131000116
gH2E9CZA6qdTf+W8Z0ibAN1nBEh6m+HA7RePbCtL0mc=,找到你是我最偉大的成功,HKD251436702
yL8VeuH6lYFA4hYVGX/1HmPogBfp1Ex4ZkL5PjWy11k=,我不願讓你一個人【三立「真愛找麻煩」片尾曲】,TWK231105503
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,道聽塗說 (Remembering you),TWX351600001
NIvyyPK4tmiuaENetd0zCAV5chgrU5YtzNOCw9Cnbk8=,你為我著迷(CNBLUE鄭容和),
prePGhCLCbvX17xuoQu6i0K+uthmEVewkMsGjBXVQtg=,無畏 (Fearless),HKE671600142
+riURiN7rmSqw/5W0RkwOSIX8ivOoEoyvgaMrNExdxs=,You are so beautiful,TWA531700021
jceXeAoNeYd3hRvbWRdqCUinjutJgWRyvPezTymyvTc=,Hymn For The Weekend,GBAYE1500979
HTu0yj2OGmSKPV6I6ktmb6DnmnZY8ZSFrrzNFR/MOfQ=,Perfect Strangers,GBUM71602437
TdvzCUfK+yPymRSabpVGPdFKLaAs3/uQ0gaRGozwiSw=,眉飛色舞,HKI490018601
BIkuTOakZlsLNOPMmsPjbHUk4OhIws31t96c4cJKZEw=,RUN,JPB601205514
8bk8soM3WqeKz2T49PATwdwkZeFaZ+YpS74gPEyO70Q=,onaji sora no shita,JPWP01370520
kem4xt/MEk+DtQfY5T98Yz252RUX6aEJZxvj4p3enAU=,MAY IT BE (衷心祈禱),GBAHT0108643
RoHROPVPeAkhw7XA2B5bL0O84BzfRr3wegygkIpHQ9M=,I Know,KRB461600573
iS1hQ6lSM1nqQ0LnGIpJ2zKheAxhGfkTG8pgzPETK3U=,Celebrate,QMG551450366
Wmvb9bJJvPblVG9tZ3r6uRFuQi3Qe73RPyO7dLcnagI=,明天的明天的明天,TWA559810103
zXw/XCiVaLFg9L0WprcAMW5XEnTJIonHRpnqaci4ZhY=,寓言,TWA210419402
sib9qXeVBisMOq+c06DXA9Ce5Ce7XXgvitzTHwVoSvU=,Truth,US5TA1500096
mHnPm+MaLNiBHsEJZePGACjdfimYffGlJMMEIktkCz0=,High By The Beach,GBUM71502978
bJPjyKz6tOc3UpQzet8ELZ440bPVHYISNnUSAwVICMo=,P.S.我愛你,TWA770800788
H9SPhwq9W0h/3XECeWOjmDRiVN7V5bxTLFlOqWDcqrI=,就改天,TWUM71600109
4MisMKfKs26kWvzPwqJMnqqoeNfOlsfiiFswvWIQOUI=,GIRLFRIEND,HKI491600381
CxcfYfJO8WNIuONfEQY1rNUvAM6WEDacD+Bt8wlqZUs=,讚讚讚 (Good Good Good),TWBY71600009
B4zTMZ/an9RmxBJHxlP07ByYW45ycQGtqu6G89GNFM0=,星晴,TWK970000103
uzU6ntNZT60j0CqFNXTpF6Oo8W3w5UwU/ANEODidW04=,CHEER UP,US5TA1600021
Hv61bWVTcXHEIe88cGYGAeAxldszJGuLMN10Zh0YcE0=,無糖,TWY251600009
VkILU0H1h3NMmk9MQrXouNudGk5n8Ls5cqRRuBxeTh4=,眼| 鼻| 口 (Eyes| Nose| Lips),TWA531400512
LRSGo+lavPDV6MEkk2ecoELVmQrVHD71wiUN+hT8f5A=,I Don’t Wanna,USQ4E1602395
qOgEwQeqOvbxbUDj7O/WjHmnTWRcCPAMa/pwUNHynj4=,That's What I Like,USAT21602948
lSQf9iS0kmoHeLJQ0sEA4Oko4nOZGajs8wheIZpwR94=,心牆,TWA210923803
+jDNxQtjyKKo5QvdwqwQ2QHAf1DT/J4BmeX1BTnRuEw=,High High,TWA531200579
7AXvMFIRPvSZD9cotdD06HqMuslKMFPeD3Xp4ZJL9rA=,多難得,TWBR11611002
dCaDiTJQxqfrOIbHPdgRVimN2qToJXmBoNSFFO94gpc=,Gloria| RV 589: Laudamus Te (Arr. For Cello and Orchestra),USSM10401307
vZIFMav7TcolVxO5E7domdH6t/kFQTX93hdWQOieiyk=,We Blame Love,DEA629664450
PHd+grXygXmLxEy44/cqIgnIEcKbQjt/l18S7jU44eg=,SOMETIMES,TWA531513611
R+FOnRbh39ZjqhZLHUeGNL0+vIFDxtMH/5qkEuKaUUU=,Hizumi,JPU901601103
fzRCAcDe2n++pph7KDKaS/Z1ap1KC23ufR0n+X5Yzxw=,無樂不作,TWB510857601
tXM/QVs5VPbi7qZPXhIhbBVgDMCnpVK9/8YrS1j84us=,Can't Do This,KRA031102285
ofqMCLCMtBo/sFM3e5NR3+lKn1qntdAGhcWGSHvF40o=,隨時都在,TWX351400010
a9D+qtp5dkwrzum8olSjfFkceCFE8jK62iJYYW1Bwsk=,說走就走,TWK971601302
+eeDZ1TCnBYrZmxNc8MvVZcVe5xY2ETS6IVNqjEA0zY=,Wonderful tonight,HKI490967109
d3kDvnOWydiFhAjCPl5ktnV1V6XdxYKbcuairbqW+sY=,Please Look After Me Today,KRNAR1604633
4834Y1zG5fRHq5BSA4xNEIztDBS6ZMWzSabzTtz3FgM=,背影,
0b8M2FLEH176y/ng1rK9ftUYDYnA+1NdoCOUeuyBMtU=,Paris,USQX91603031
pkKADcjPLFdP9kX40L8dlmbLWkgUTqUB0LhurVLSTME=,我的路,TWA451500403
spWj+Itkejp7q3S9DwgFEDcyULADpiYEut48xX2UTHo=,接下來是什麼,TWT111400201
43+ZATjzwvD/ItnjJEChDdVVIjewGT7KICEgmFYqwe4=,愛人未遂,EMIDD0287366
/SfOXDLarv4WeXEX6g9GfKgd1R+BnBG2+k/vanWU5FA=,i hate u| i love u  (feat. olivia o'brien),USAT21601051
cOtnAaSUtLf/cALrvlW9DdTl9zfFzAy6DNOli2BCdCA=,感恩的歌聲,
tB7WW8fbj7VdrPYInjSGBfslYr2DKNIeeFKQsqqMZvc=,為愛而愛 (Pray for love),TWK231610603
P555FWyjv3NZ7lh3Bs0i6Rx4LKInX+Wi/Q66zNOUnOg=,忘了你忘了我 (Forget About You/Forget About Me),TWA538806901
BDJZ+nny62OjId4iZuqlgPFllZN9M/YM19V8fSw42Co=,喇叭鎖,TWT951500004
JuOOeJJjt5Dgbug0czZ6Mv25AJMtVAukaoxz8T/JX7c=,STAY,
A+PYKTcdavLQYQsjiNAuBtIgf4lmsOWMMW4bmj3Cnlw=,愛情限時批,TWB879500105
DKGm2awf1TsLWeXqpDfVVQf5M2qPmcxI9Dwxz+45Qqs=,都是你害的 (All You Did),TWD631619307
o9HWMBZMeIPnYEpSuscGoORKE44sj3BYOdvGuIi0P68=,愛在身邊 (Unbreakable Love),TWA471701001
9Qs49soqHubFbdMCrF/ktmC37eQqWqrUKcZ5uWfdcMA=,I Do,HKJ631602001
d6NVfGB/7dZUNdiHZnrLtCzh0d3RPZ/BKzNNtd5cgnc=,Waiting On The World To Change,USSM10602589
ZSW/Kq6JzTxm86WKCxPAElv3oXhUlatce2Q9y/sQJV0=,看淡,TWD951568101
CM0QypROj9i7iAqfWpDLxXHojbY/e3nw6WUZefGVS2c=,電司 (DANCE),TWA271107001
gGjF5ioiBEg0wBzMAA+W0yMSVnr6MnOyJ3wMjyec6tA=,是否,HKI111300027
zB+smdn6UB4ospzsxYKcsp2N2Zs8rb4J494WU3OdkBc=,你好久沒來,
MrPx8WtbQ3Vavg979NbmYj4gz+vYyzwfzZGW3zixuGY=,仰望,TWA471107001
fVt5Lz+EtsjeO3Hof/vGQ9QeFZ9BcltVWupnCS6ay3o=,一百種生活,TWK010800003
750RprmFfLV0bymtDH88g24pLZGVi5VpBAI300P6UOA=,FLY OUT,TWA451512031
bWLrQM2rQlcttidu/R1dR8bXcKPkiZnBWZLb0Kf/1MQ=,一下下,TWB510643609
YM4PTiy7t+kCFnSM+NHFrAqf5APpOYsPIiz7FLp5WBo=,愛上了一條街,TWA750001607
OhsOIIdTrVhr9pTExui2hfE8QI9t+wwOiTh56QXT+Es=,Stay the Night (feat. Hayley Williams of Paramore),USQY51418716
gIExcZ7paf6jxFFQrl7H875ZYkKfpjICR8RMLTJm0pQ=,無言的歌,TWA458310502
gNDPhTCHGZAPcGET+NH1FcsARCkupl6qGsJVXXcpVGY=,Sugar (feat. Francesco Yates),DEA621501057
O6bwfVoFAH3SlNsHFFrGt56/3lyjl3exWxZolEOgNmE=,你呢,TWV671600040
dTptBCTzCqtVqpk8ic1V+Lm7oPZwoRPO/ByfZ2o0Y+A=,mei guan xi (It's OK),KRA381600914
s8R72jJkyARQwgNK1DGj1C47L0ecGsB5q1eIDqVrOi0=,無用 (Useless),TWD951643103
lq1IDPlzEF6N//1RZc5Gg5jDopI6HLg7obhf5kXMxUA=,婚禮的祝福,TWA379921001
329TJd0rQ+k0Jdh1rznUMF+suwuJsUCYe06F7RQqxV4=,紅豆,
jWbDRDqYkst9SRNSUlnKQDfRTAEea6eeYxl7GEG1EeM=,Feel like,JPPO01621145
yZPsEZiGDxUl3oPQZihldgXGeF8uKZeRz2QBsIqK2RI=,JET ROCKET,JPE301104041
FbVOp65CPG2ZUFd18vxjIXtKXMPxjSDxj79yPoQdmkI=,Dear Future Husband,USSM11406291
NoT+9sznWTozrtgrCMP9nhB4XUMp2h+hSdcWgNdnUzk=,寂寞先生,TWA450995801
p5XKsF3nxk/jIYRKWyDvstgKxiLBO3Z2RxOyGKJaYbk=,風中的蠟燭,TWE870401301
JpYlIFvnEyu13Cjhdq3WT0yvYYJuvFNo1YioGjehiYU=,Bad Girl Good Girl (배드걸 굿걸),US6R21209385
xPOep/X2ck9EtyC7KlQpbkO4G6fmtQiMtKawVks9J/A=,無與倫比的美麗,TWF670700305
9MTpH26zstkDOJacXImTExtDcMiYD/C+/CbQ1aSdCKM=,我們都有問題,TWI451300027
XABfobkZYPRRweDAdSRBa5Au0Sstv7ZvzoXBnufm+5s=,我的好兄弟,
gIhDV2YTlaKxH5312Uk9g1bT1l0fs/djZDGAgvO8+pU=,The Good,KRA491600763
1aYHCA7p548RLSOAo5iybf5f1mPq6GjWoE64l54gqSg=,髮如雪,TWK970500905
+h+uIXLQyXHuCdwAY5oT3T302vt0IdQJtux0APXhriw=,Treat You Better,USUM71604711
Y9ySICYJARyD1gJsw5KficKGydgA///WRfwvuvBJd8Y=,Bedroom Warfare,USAT21603259
6hh4mqWakMwaCrB6qthuK4gS/YAIe+Vg/APmYhZSA2k=,Play Hard (feat. Ne-Yo & Akon),GB28K1200052
SHJFPLctuJ7FZxiF1yARL19xWoXa3b4/gYqza3JBKMw=,夏戀 (Hot Love),TWA531658605
/nGK3hSgEKh6h8TG7jgbxS9iHRraHaE7nVDD2RacU9k=,內傷,GTTA31205003
TbrfWJpl81E4alsi2+b84oeUu+b5S/8n9yFlZDriNYs=,觀眾,TWUM71600048
x67YlEZ5Mci8gBkLlxkGE5es0X+QYS9ZwmVWrZwKOAg=,Kids Music to Sleep 器乐,ITO101253839
rG+iwbgDar43fmHBztdut96y/0yGTitiM3aNyuXU18U=,寫一首歌,
bxthOnUpDXwARh43clsknV9kC+T67bbNFBYwj7C0FQA=,山海,TWBN31600010
Mrqu7n92gUn8Wzhpa8/JdPDKvXRGMmB3A/NlxraAWpo=,光芒,TWA530401206
fRGtsdGRUxMIepWm8hYcxepaXe/kR/RuR9thsgEslp8=,Gee Baby| Ain't I Good To You(寶貝我對你不夠好嗎),
2sAKCWcgEKghgcIao2VznV9Fs/aoMK9yoZLemfAETHU=,River Flows In You (Jerome Radio Edit) - Jasper Forks,DEN061401793
+LztcJcPEEwsikk6+K5udm06XJQMzR4+lzavKLUyE0k=,Don't Let Me Down,USQX91600011
IKMFuL0f5Y8c63Hg9BXkeNJjE0z8yf3gMt/tOxF4QNE=,Closer,USQX91601347
43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,後來的我們 (Here| After| Us),TWK231610206
iZ4606ehAupeE3bAQ9t462rb9l42fdEqPJ/4yyflLJ8=,造夢先生 (Mr. Sandman),HKH900900058
FaTUlIiCh/6sEOasPm1vgIk9XqavgSGgRGYuOkzTF0o=,PLAY 我呸,TWD951676104
9wWfsvZgGTRvDg6vbChGtfjGNpLhEyH7e7KS9VM+A/w=,有沒有,TWA211024701
cXL+M4kqucpo2ooT0sYfC5tmeI716vP0DoZM0eQiG84=,Adult,KRA381700012
RpoP3ByxHCty6Pxc4cfuYDxWn2hVUeFsccYKgXYJnlM=,Love Me Like You Do,DEHT41304004
CvKdIXbZ0CJw4LcZ3XfGkTY5cEGimA26iBv/tIGJ4PU=,Pathetic,USSM10602957
X5FbZwfn0x+UPDFMwtALtfKaaHxtodLJc0y/BYAOk58=,Hizunda Aijou,JPTO00802294
xxud4WOjXEP6EALrdB2GIgsZPUYlIJ4i05Wxedj4tr0=,HOOT,KRA300810738
OaEbZ6TJ1NePtNUeEgWsvFLeopkSln9WQu8PBR5B3+A=,走著走著就散了,
kA5gPrkkk+Bw7li622NxSYnmM+bvKozw8SWWXZs6MJw=,家後,
8J++ycX6j2kGYif6zlQUOYCBRXTyeF9v3YEQJP3mvfA=,Young Again,NLS241402172
85vLXDLjLfx4Z0Xs2Q9LMCy27L/5PpBOwtCGU4avCxE=,如果有一天,TWA450065302
Pdwn7BfJA1NWAYJvqB2YN/tVA4jVml+Atal3FdSNeqs=,雪花,JPN300301301
IDb1NqYAL1TVoqnfPExvRyuHq4gQ+Fsz96l1Ef8zHMk=,ようかい体操第一,JPB601401310
xKqkaTBLiNxIdr0dbQ6WCqQX0LVRHGvV5pe2b7k/OqE=,最重要的小事Live,TWK230700714
Y8QJ0S22rBCJ9qnLIeClwqwYg5oBngc4SFkuIFYBPFE=,藏不住 (Unhidden),TWO331600003
vOfZkHLL5EdzW0c+u5Bz/+0viESBDvEvpsspyuRrwro=,Dear…,JPU900901701
LelPlq5cDuxBQvU1LvGvFuzZ81Wn9JUi1ftMp6qkgrk=,愛情的盡頭,TWH951200017
BFLl72tPaq7c+v/nYGnvo46VSUsFywFkJhhN5zYynyQ=,兩個人的下雪天,TWA550119103
23cj/+Ic3gIxHHLWo1iMkCgQiqUznSrlSoLkYpWlHBM=,Volare (Nel Blu di Pinto di Blu),GBAAW0202208
BNExuJCD7PkhYzN+J3SfeBce2EO3wu0ODmHh4UKlUaw=,一路向北,TWK970500902
yCV7ZQgiIb1Crmn79V39YCIrHkFsHf3Q5HTdDnKZWRk=,接受,TWA450481104
FynUyq0+drmIARmK1JZ/qcjNZ7DKkqTY6/0O0lTzNUI=,你，好不好？ (How Have You Been?),TWA471602002
v/3onppBGoSpGsWb8iaCIO8eX5+iacbH5a4ZUhT7N54=,Alone,NOG841617010
zuyzUP11fbgoVp6IMfWK378GDToe59ZlK5gkf+7aKdg=,愛人的自我修養 (Lover Prepares),TWK231609207
2j/kv7+EiIIuua/BzG/9ithpPkFCzYJctECpCgoLVZY=,The Truth Is,KRC711600003
XqTEpSIRc58MJ0oHBrIVYKD4inuLL2N/WwkBFqKV288=,アンサイズニア,JPJ221000227
TK/Lsn3OPeM755LJblpPipebr7tbvi4e6uy7A/gHozQ=,不會消失的夜晚,TWA770300081
e8HRqGjNxiZ1YUxiuLl1pwZgqEy1A3l9HL8dj9LTE78=,隱形的翅膀,TWA210621301
TRsm9T/yLs/mYGcggJ0fdcb8V3UEs7oiR0K8APtqhgw=,給你的歌,HKI111600004
c2bp6xlq7o3Pj6x95ddX67S/wGsP6qPN/8PqM1DL0a8=,This is love,TWA471602005
zW1SgSdqNe0R0C0y0xY0+4Zqme050+7kpx+l+IW9ez8=,Lily,JPU901603491
+Sm75wnBf/sjm/QMUAFx8N+Ae04kWCXGlgH50tTeM6c=,迷途羔羊,TWA451699902
zBMUyYnGfM12Hn8rSzBPIqaZWTZlOSUiZpXaLxpBsNE=,Besame Mucho,JPTO00501603
AXvQ85P3fyhQkgv5xf1JVZktip7EspsXJFUCWYMYkK4=,Super Boom,USXQS1410914
yLNhEWQ3QLyTDsd16OOhSDGMOEhi/Q/W6J7rxneA0pI=,Heights,KRA301500060
A7id65/oQzYHecrfwgyqmk4exdI76siB/ii05IdRhhY=,하루 끝,KRA381200980
uRswFzY7g/R70gRDJy5q2O25woH2p/ic4kTlK8k9RZU=,春天佇陀位(伴唱版),TWC010600381
Hg9Bv1grz9a7lTp6HxpK//dV5AOqft4uk1fjIfPMJFE=,只有我看得見,
TbliRtJ5Q/c7OYfH6ORVR44tnRUv/P0cAfc75dMg0Z8=,水悠悠,
2P5yuxfUgf5Bni3Y2dxuQ45s09fLDuVA2IUD45IRvUA=,太陽傘下 (Tai Yang San Xia),HKA418500005
PgRtmmESVNtWjoZHO5a1r21vIz9sVZmcJJpFCbRa1LI=,謝謝妳愛我 (Thanks For Your Love),TWA531657203
QXxwXFuL2yNKyn2NM68uV7RJ2AaJukZeGPvu+y6kCJU=,哪裡來的勇氣,TWB511692402
kgOSHwInwdvDK0rUu8OXvPDITvzPKfeNl2pA96PJBfs=,Forever Love,TWA470473005
