song_id,song_length,genre_ids,artist_name,composer,lyricist,language
rMZlaGs5Of25iPgKC+BDoDTzJah6Un1JRRYGkKmFHkk=,279568.0,465,五月天 (Mayday),阿信,阿信,3.0
/GgZUQhPI/FEfpetN79CmK0gig4V2d0wiYQDGRbQ0Eg=,281600.0,465,林宥嘉 (Yoga Lin),鄭楠,姚若龍,3.0
T86YHdD4C9JSc274b1IlMkLuNdz4BQRB50fWWE7hx9g=,215144.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
A7xWQbpX8PCSanLLOALjd7Y3VR9FJwN7w9076bKxYeM=,211905.0,444|1259,BIGBANG,TEDDY| G-DRAGON,TEDDY| G-DRAGON,31.0
4/ikc242Y7rGcqBAC7M5Gz1hag89GAsLPZyL8OIW46o=,278308.0,465,黃小琥 (Tiger Huang),覃嘉健,姚若龍,3.0
7KPqzl0ll9YR59/NuTEWBiRajCbtBLsvSHJB8tJBqEI=,268617.0,921,Various Artists,Linkin Park,,52.0
LbZKAaCO8qNm9Tx1rwUxC+xoIR0i/erpV8PddOPyTec=,284212.0,2022,Guns N' Roses,Duff McKagan| Izzy Stradlin| Slash| W. Axl Rose,,52.0
Ux3rK1D1CYTAqqPeA+Y2maByxcj6bq0PS1ALDROB1BI=,266344.0,465,S.H.E,李天龍,李天龍+顏璽軒,3.0
eqxaVLNhf6iD9YYfyFUFgDJPYQW05mRZuvXpk11NGl8=,237493.0,1609,W&W,W. van der Harst| W. van Hanegem,,52.0
E4Cizt1qEcejAk2AwNGi14GqRmS4YiZjTlr9ryC9Q50=,224339.0,458,周杰倫 (Jay Chou),周杰倫,羅宇軒| 李汪哲,3.0
YKXNGyMdm+M370+YcJdqTDhPN1gJgBj+F5rmrdnPZT4=,247013.0,465,丁噹 (Della),呂至傑,葛大為,3.0
+5sWncPGLjAwJryvf21nLkY1Iy2QOyM7hs5IlFkr4Tw=,196440.0,444,BANGTAN BOYS,Pdogg| Ray Michael Djan Jr| Ashton Foster| Samantha Harper| Rap Monster| Suga| J-hope,,31.0
Lvw5DihYOmu1pD50BSP22nJD0dQka3FKeL2BdetF3sE=,145345.0,458,張懸 (Deserts Xuan),,,3.0
rTQW8WbQb+K9DssUMY4Slzf+1mhVnjJXo7lnBIU5fpo=,246386.0,465,丁噹 (Della),阿信(五月天),阿信(五月天),3.0
bCmDv8aIkMgo9OFaVMFaKcbaF8jLBJaINI70zGJwIE8=,250125.0,458,吳建豪 (Vanness Wu),Terry Lee| URU,,3.0
A6MuRkekoHtBKhlSyFT7ieXc5yvDrzO2liPuYZmt2jE=,214413.0,465,Dizzy Dizzo,,,3.0
Z3IV1SDvl1NDlDZnsD106a5m0LZ6ePUSjimupgxMPls=,228577.0,139,Tory Lanez,"Daystar Peterson| Magnus August Höiberg| Wayne Burton Jerome Passley| Mark Anthony Wolfe| Anthony ""CD"" Kelly| Benny Blanco| Steve Marsden| Sean Paul Henriques| Carlton Grant",,52.0
GtbU7C2/GDSivSjLZplZ4kBY8B+5hrneBfMeTiOQPt4=,249626.0,444,OH MY GIRL,,,31.0
lN9YrlC5+z1E00mGAzYcGN6DIFZyOdbgBkkByWwKBU0=,217547.0,444,SHINHWA (神話),Kim Do Hyun/Kim Joo Hyun,Kim I Na,31.0
/RYwZD+IL/0YEgpu71HgW9q6c2A80gr/fC/j0BmYGvo=,264288.0,458,五月天 (Mayday),阿信,阿信,3.0
R1jBDtkVrNl3ZnI2wDe0RvFtZFgrbnqm4TKqIBAwggU=,232176.0,458,Various Artists,Jungle,Riin,3.0
uaU3VI7KA2xoQkGkSC4NNOMFmHL9R85kdR7eyY5Pc9M=,235755.0,465,Various Artists,Hwang Chan/Hee Lee Seung Joo/Rami,Mad Clown/Ji Hoon,31.0
e8f1wY98/qihOQnQyayAp9WR2Me+lQGtc0MnGuYluoI=,245655.0,921|458,Various Artists,葉懷佩,葉懷佩\羅宇軒,3.0
uo+x0VrtnOQhCthMkteMiQA1FJl8UVvotKjlZwxrCjA=,180767.0,2144|458,Various Artists,,,59.0
AkGAgvl+l7NTX5+LIPxRzIM96sWZ5emx4St/GOpGS+w=,226073.0,1259,J. Cole,Jermaine Cole| Kouyate| Soumah,Jermaine Cole| Kouyate| Soumah,52.0
NHoil0XauwQ7UHpQ8+DqNXBJAzjJSuQ+3J6jpuCnXyg=,284839.0,458,齊一 (Seven),齊一,齊一,3.0
yM3nFSo90GWxt5jU/zXph6QO75ygGdfC+iw/T570XD8=,343608.0,465,BoA,,,17.0
JV6H9Lbebe1sWiyj8xoV288F01U9Eflz9fxtnq4HOio=,246804.0,,N.P.E.自由引力,黎瑄,黎瑄,3.0
7+lHFYrzIV3SSBbNlm1HjuFoEDbt6c28QaZtDNEM6Kc=,259657.0,458,梁文音 (Rachel Liang),Wei-ling Chen,,3.0
RMC9YbhmzMQpovaC95JudsdiXFWrtLhKOmd0HEOWVUE=,208483.0,359,BIRDY,J. Van  Den Bogaerde| S. Mac| W. Hector,,52.0
fUGs+CNuo9R1M6NQbuyGVFMJmTf0TSFHjYDrBglyuVI=,204660.0,465,陳奕迅 (Eason Chan),陳小霞,林夕,3.0
BhRKXRyb9YScgItl8s14hrvjwM6gyKpiz36zPrcLhOY=,246256.0,465,Little Mix,Edvard Førre Erfjord| Henrik Michelsen| Camille Purcell| Iain James| Perrie Edwards| Jesy Nelson| Leigh-Anne Pinnock| Jade Thirlwall,Edvard Førre Erfjord| Henrik Michelsen| Camille Purcell| Iain James| Perrie Edwards| Jesy Nelson| Leigh-Anne Pinnock| Jade Thirlwall,52.0
xCzCsrLmPi47ibZPp/iRqvT4DqfRTyTnxfs3Y+fGWdA=,228519.0,465,韋禮安 (William Wei),韋禮安,韋禮安,3.0
qGojvnoBITz6OvnsY3wF3Y8fcveh89RsbG5lE2tvNFE=,237958.0,1259,Honey Cocaine,King Dave,,52.0
vILpPUkwB9kl1UIigkTo1Bab1uPSf0lzDeLoz1XERHw=,500761.0,947,Della陽光元氣系列,,,-1.0
7KXQssl1IsA4p6gWMeqoaY89rSCN2eT9gqV5Jw+RA1Q=,205244.0,458,小男孩樂團 (Men Envy Children),林雍恆/Skot Suyama陶山,程懷昌,3.0
cy/YEASA1apSz1jjAiG+93ueH+8drQMOY4JAHYsrzbE=,316999.0,864|857|850|843,Linked Horizon,Revo,Revo,17.0
f5hbPY2JPa/OC0BOONNHrwbB7v6W/A6v8Whs674WYZU=,182543.0,465,aMEI (張惠妹),MISS KO葛仲珊,MISS KO葛仲珊,3.0
Omds7BiDQEPnRMtWDiT5JJY9pLrLkWGedCLYSqaIesk=,269165.0,465,家家 (JiaJia),Geraldine Chung,ungu,3.0
yciKx3VagNk6RuCqe0KbTbwl+cWXKVYWAeI8UFe9Dfw=,288600.0,465,蕭煌奇 (Ricky Hsiao),李偉菘,馬嵩惟,3.0
lSnpKgBgkGyOFu8mF82Ot7Zc/BZwef02AG8S+BkPFD8=,215248.0,465,SEKAI NO OWARI,Nakajin,Fukase,17.0
b6vmbrf5YoR/FeYMYSyXudHb9yDYY0TZPJz2xtQXFDo=,275356.0,465,黃小琥 (Tiger Huang),Hsiao Huang Qi,Yao Rou-Long,3.0
dPkWlgE0BAN5uJDCXmp0cm6JzIHnihw8fsxDN1K49gI=,231178.0,465,Ellie Goulding,Ellie Goulding| Ryan Tedder| Greg Kurstin| Noel Zancanella| Brent Kutzle,,52.0
tdD/4GxXp1tbfTIArIXBehmGhvGze7kAx7JQONH+pc0=,329247.0,465,黃妃,,,10.0
9aVVhHnlNxa4n1yZCQ8AJ5nXYI3Nn8eJarZEXJqaDvM=,240431.0,465,郭靜 (Claire Kuo),陳韋伶,陳韋伶,3.0
vOZM+nsNJEf762lTbfBOLTASbidZsl39ou8OBo/Kwns=,232942.0,458,孫燕姿 (Yanzi Sun),Joshua Leung,,3.0
7qRYuW7mEOcDASHrLq0H9QHjUgiNiudpjI/mSQ7tZrA=,251193.0,1609,Jaiden Collis,,,52.0
QrMu9YrISn0tyw8AdE814JfjzT931EfHkagPYkPNl90=,301871.0,465,江蕙 (Jody Jiang),,,10.0
C9Q+aOgJa0NvzMb1lSZ/FF+L/upx4EJmySNqWWV6LEo=,50625.0,465,Eir Aoi (藍井エイル),Ryosuke Shigenaga,,17.0
80hnDqhSe9u2uIaLvDh1tCbwryzDrsf789zgDDF+k+s=,214517.0,465,Fifth Harmony,Joshua Coleman| Jude Demorest| Tyrone Griffin Jr.| Alexander Izquierdo| Dallas Koehlke| Brian Lee,Joshua Coleman| Jude Demorest| Tyrone Griffin Jr.| Alexander Izquierdo| Dallas Koehlke| Brian Lee,52.0
WG6Jc3TmXPoyieHBx+xRtJbXW7Ua1MzW9L5m022vOQs=,378357.0,1609,Deadmau5,,,52.0
eI/fppo6SzfnQ/zAbGxwgLQO3ImeYb/SEBqiRIsuleM=,216920.0,465,八三夭 (The Last Day of Summer 831),八三夭 阿璞,八三夭 阿璞,3.0
Ot8WIXZXzvgZeZoCwcimfORgLbZJJdslmuvO1ufZB7k=,234579.0,465,韋禮安 (William Wei),韋禮安,韋禮安,3.0
skkGDfVdprwE/YeVlVTRNN1mqHiMMJSvaOOjp6Tjg9w=,239908.0,1152,Nova Bossa Ltd.,,,-1.0
ulkpR67N0qF5y+6uF5AnIyDZRuXoMyu1hq1if0ZzMs4=,193488.0,465,林俊傑 (JJ Lin),JJ Lin,Zhang Si Er,3.0
LnbFBEyneTI7mID7Pw+s14Kf3o73LucRxwS3Wpfjsf4=,260153.0,921,Various Artists,,,31.0
WmHKgKMlp1lQMecNdNvDMkvIycZYHnFwDT72I5sIssc=,224130.0,458,梁文音 (Rachel Liang),Qi Zheng Zhang,,3.0
MMoKU2oY4hxIRX5RUE+Ye+l5/Sdh0raVnasm/1gXu+4=,264672.0,465,詹雅雯,,,10.0
Ht0mXYAMr2xZbkWcCBH/mBrLuuHrkUb5XdXqY8h/OHw=,226626.0,465,蔡依林 (Jolin Tsai),黃晟峰,梁錦興,3.0
Xe9ly/jcr81mmLHn3BhUStZzuszsXfp5FcemOfDqcXY=,465815.0,458,康士坦的變化球 (Constant & Change),CT (侯啟泰)/Cig (闕昊為)/金毛 Sion(陳佑祥)/小米 ChangIYun(張譯云)/ARNY(吳穎然),,3.0
09zsYTP091ir7LmFOJxRaFoVP0HWfN7Rt1CtaB23hxQ=,301662.0,465,陳隨意,石國人,石國人,10.0
08G2mgBMhElpSUfNc5MW07MJsOaFeQdEL+sapRrQJOQ=,259134.0,,畢書盡 (Bii),畢書盡+陳又齊,畢書盡+陳又齊,3.0
CTwL9Gnx6QsaZ6+ygo/VHirN/XZKxlUJEB2VGQX8yjg=,223399.0,458,周杰倫 (Jay Chou),周杰倫,周杰倫,3.0
/AJOLGmFS8KNO+NCY2IDYtVZciqwryQG4Cjc1hK4g9Y=,246270.0,465,張學友 (Jacky Cheung),黃韻仁 ,何啟弘 ,3.0
J4qKkLIoW7aYACuTupHLAPZYmRp08en1AEux+GSUzdw=,212750.0,1616|1609,Alan Walker,Alan Walker| Jesper Borgen| Anders Froen| Gunnar Greve,Alan Walker| Jesper Borgen| Anders Froen| Gunnar Greve,52.0
/QkZmuKY4PQGiEIz8l5OH1spdJG3ptc+f98eMoMOXAc=,182103.0,2022,Jack Johnson,Jack Johnson,,52.0
6n0enLI2bmFG/5oWP2qeSsq7CywViBx02fheMqwlATQ=,288757.0,465,蕭敬騰 (Jam Hsiao),,,3.0
A80BUPpqE//wb4/OqGt/vIYZeJv4yL2KMw3Z5pYao6w=,360176.0,465,陳明章,,,10.0
1LlvEAK/DD6jE+lmynOvX9jI6aZoK6wZON0zLBKWZhQ=,189996.0,444,EXID,Sinsadong Tiger|Beom & Nang|LE,Sinsadong Tiger|Beom & Nang|LE,31.0
e/upMhPFcXl3Rxq0Us1abr0FcThlZOeqKJhBobmltBU=,233717.0,465,Ed Sheeran,Ed Sheeran| Steve Mac| Johnny McDaid| Kandi Burruss| Kevin Briggs| Tameka Cottle,,52.0
VhJCeOCObkVPjI3xwTlNJi21s2i8NjASd8D1K58o8VA=,273789.0,465,黃小琥 (Tiger Huang),Hwang| Chan Hee| Lee| Kyoung,,3.0
u6/Pb7X4u7KU4gXrBgGqt8RlRrNNFLn03tLAHyxRxwA=,280084.0,465,林俊傑 (JJ Lin),林俊傑,林怡鳳,3.0
3jqu4kMileN53eaW7caMVy489iBE0EAcyddDYZ0c8Mg=,241423.0,465,飛兒樂團 (F.I.R.),Fir,Fir| Xie You-Hui,3.0
K9NR/bHo4y1GI0ga1m8nrM/2pE8fSO1KwqCzrHolW0g=,260597.0,465,戴佩妮 (Penny Tai),戴佩妮,戴佩妮,3.0
z/+XZF/0QSERMd0wwcvITf4VLUg5CyaaitllethQ1Tg=,294034.0,458,16個夏天 電視原聲帶,Guisheng Jin,Eve Ai,3.0
nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,252969.0,458,郁可唯 (Yisa Yu),姜海威,張鵬鵬,3.0
6sk8OUq+/N5iwsX+odibPMxV/ednByzqVInEj1SEVog=,259030.0,465,呂建中 (Tank),,,3.0
AT7bR5kwilK+k46q92GtidjIv93O134pyz79jNCYaBA=,260388.0,444,BANGTAN BOYS,Sun Il Kwon| Rap Monster| Suga| J-hope| Yong In Park| Jae Man Choi| Hyun Ah Cho| Pdogg| Slow Rabbit,,31.0
AO559UT6G3tTetdSA4RVZQCIH5fUPPexKP7rBInG1jw=,142268.0,465,Jennifer Hudson,,,52.0
1/xBKWQKclAmh/whrTW4Rs4XNqmZ8LbDwsLHhY3zYDc=,303856.0,465,蕭煌奇 (Ricky Hsiao),蕭煌奇,姚若龍,10.0
MVct4ZUO7DIkv/WTcddXB2SXWRAz1kMkKoJptLXfYSU=,294138.0,465,徐懷鈺 (Yuki Hsu),陳駿翔,黃婷,3.0
TPkT/8QPa7g58m32P3XVUi8JQPci4y60eQLeq6X2Z1o=,647836.0,2122,Jonathan Finlayson,,,52.0
jUWA0gLoVE64BZ0KHxVeZkK6BnKRBOijJ+dIUesUAso=,213472.0,465,蕭煌奇 (Ricky Hsiao),Li Si Song,Huang Jun Lang,3.0
LiMdjjnDyEnL+tUuQXtutJYsEu5sufVG8dHOFqmQmEc=,256940.0,465,AMIT,阿弟仔,林夕,3.0
3j4LlP+xfgBKdkLGsOgt0Vez4GPfZSMYsQWTWVPAEdQ=,253492.0,1609,八王子P,,,17.0
YFcfA1is8VCNC2qE/6GY0NixCC6f7fjQsOBvCFok60g=,193654.0,444,KEN (VIXX),Honey Pot,,31.0
VqOqrfMxAOMwJpyfUSyWuPmHpMtSuzvrCvHgahApvDU=,189846.0,458,陳星翰 (Starr Chen),Starr Chen,,3.0
mzt0OiPC/0K52Se+bbDSC0to8KVSQVMe7cpRgFYayLo=,197741.0,1609,Marian Hill,Jeremy Lloyd| Samantha Lee Gongol,,52.0
JU+7qy+XADz9+jynH5dALAeMmR3MRkbXs8zMFrPRv/k=,237888.0,,八三夭 (The Last Day of Summer 831),八三夭 阿璞,八三夭 阿璞,3.0
87Z5zmdxWLVZDJVvnQ6njy7HCMshcJC1A/W9+0KOxTE=,267702.0,458,田馥甄 (Hebe),陳小霞,常正 / 施人誠,3.0
/NEcFdNHaT/jeIgvMWFmbY1FnEeGbV7OsykVt66Srb8=,246688.0,1259,Desiigner,Sidney Selby| Adnan Khan,,52.0
rcKuc24ekfTqeMVoAqj9kjdoh6GquuTNHopi8mA67/0=,283296.0,,施易男,真如,真如,3.0
Xpjwi8UAE2Vv9PZ6cZnhc58MCtl3cKZEO1sdAkqJ4mo=,281495.0,458,田馥甄 (Hebe),薛之謙,薛之謙,3.0
G9uBO85uC/y3pOVX/QZF01FXC4Q3ZlxdoPjG7C+oEdM=,261874.0,465,王心凌 (Cyndi Wang),李偉菘,易家揚+毛毛,3.0
kgOSHwInwdvDK0rUu8OXvPDITvzPKfeNl2pA96PJBfs=,292989.0,465,王力宏 (Leehom Wang),王力宏,王力宏/十方/何啟宏/於景雯,3.0
bYnlRabPXz3ihqf1dDEy023+ZELkKHow6O1AFUSldes=,300930.0,465,筷子兄弟,王太利,王太利,3.0
6tIeOQjCKyd4amJOHSf1PckW6D9RC3ZKgw/ihage2m4=,274599.0,465,孫盛希 (Shi Shi),張簡君偉、孫盛希,張簡君偉、孫盛希,3.0
oTGg75yjTAP0grXmGld3EUD0b/b9u7lW2JyUX/mBiXI=,302688.0,458,Eric 周興哲,Eric Chou,Xue-Man Rao,3.0
lNrSm6WrqNq7LabZ1HMkQv0NtWcqdMGM2qom6djW97E=,275620.0,465,羅志祥 (Show Lo),李偉菘,陳鎮川,3.0
h90KlUZE/mlkkPjhbhz3hXY1zvOhqJXuiKBoFWnTDAo=,237792.0,465,王詩安 (Diana Wang),Skot Suyama 陶山,Skot Suyama 陶山,52.0
wBTWuHbjdjxnG1lQcbqnK4FddV24rUhuyrYLd9c/hmk=,265508.0,465,田馥甄 (Hebe),JerryC,徐世珍/吳輝福,3.0
/N5sPxmR15+jdBEq4yXkH5HKYTpNCT2Di/qqbqdKRJQ=,295264.0,465,小宇-宋念宇,宋念宇,曹宇棠,3.0
E4DoP+f0jpzuywir91Ivpi7o53wgRRZS/xqJhFmlg7s=,250148.0,465,林宥嘉 (Yoga Lin),丁世光,施人誠,3.0
pACbcCVOXnXjQfGsCyUkAlF9B9bOZ8yABu0Sv/8Q+9A=,215295.0,1609,Years & Years,Mark Ralph| Andy Smith| Olly Alexander| Emre Turkmen| Michael Goldsworthy,,52.0
JQDCck1pZa9z2KYYOb4LXNvS8WfSbxKeHxUgeHq0oJQ=,197799.0,465,陳冠希 (Edison Chen),周杰倫,Edison Chen,3.0
aPVDIQuJnwDrQjYVZxIs0tiROuwVBfLf0zREqqDR9do=,209815.0,1609,Alesso,Tove Lo| Alessandro Lindblad| David Bowie| Brian Eno,,-1.0
AND3MBfJPTFj9P0NepuWh0+a5Y6XEq2fSAj87Dw653c=,248164.0,437,Various Artists,たなか ひろかず,戸田 昭吾,17.0
iYK5GBkAJv5XCyzXOxynY5dkoUicYen0/um3gDacuYg=,199459.0,2122,Lisa Ono (小野リサ),Rosendo Ruiz,,-1.0
uoOiSZuDVIQsfd3m3zp16iKRZr8EVl5N25hr9lC6uv0=,252247.0,1259,G-Eazy,Gerald Gillum| Michael Keenan| Christoph Andersson| Bleta Rexha| Tom Barnes| Ben Kohn| Lauren Edwards| Peter Kelleher,Gerald Gillum| Michael Keenan| Christoph Andersson| Bleta Rexha| Tom Barnes| Ben Kohn| Lauren Edwards| Peter Kelleher,52.0
GRaVokpHF2Uk3hgKnyJ2mDSmHvie4lyE0i6l5rA2yWU=,261250.0,465,Bruno Mars,,,52.0
g+SqskZZURBrWEPgMUvKcvWkHnnGzSPoJ11tbUeECPc=,237865.0,465,陳奕迅 (Eason Chan),Qing Feng Wu,,3.0
LqzaOTiHNX0ElNmsyVbP2xyzIMaBbmr9KCe70TcbFQ0=,366576.0,481,酷聽有聲書,,,-1.0
hHCv7mMPqdM3v7QduvHC/9/JN1RF20VWmnD1RwC1xYA=,187115.0,359,Gerard Way,,,52.0
7XjSvrL47/EJD2mNR0e2Ja+ed/Dm0j35tKPQLiO2Hjk=,273716.0,1609,Marshmello,,,52.0
7UkDx6B725gKF7UvctkoiyOCtBnboyZE2sl9K2lIHjk=,255976.0,465,SUPER JUNIOR,,,31.0
3oZWRNi+jUeLTGcqDiEniqGmMqPJYKlkK3Pbjye0SX8=,253701.0,465,SMTOWN,,,31.0
nCjDQZ7SdvN+pIBpjbd5ifV68fkfP0YL/8YzpR1wjZQ=,236379.0,465,DNCE,Kristoffer Fogelmark| Albin Nedler| Joe Jonas| Rami Yacoub| Justin Drew Tranter,,52.0
7XjSvrL47/EJD2mNR0e2Ja+ed/Dm0j35tKPQLiO2Hjk=,273716.0,1609,Marshmello,,,52.0
k8s6aRatZAv/w4exkA4Oa8r75gBrxG0z3CHdb9Lrexc=,257880.0,465,Eric 周興哲,Eric 周興哲,吳易緯,3.0
YuDBbXXVpdRMCh5+maU5pXEGL6p+Tbq7MZRKNRq+kao=,247222.0,458,鄭源,鄭源,鄭源,3.0
N+YeGdZdA0Hdvkr6LuumKX2vq4bWYMAWAS5Ww87jxDU=,134954.0,139,Sam Cooke,James Woody Alexander,,52.0
tC4SgnYChr8b5pyLV/H1FPrkmKCRcFleSMUsBETyEIc=,272509.0,458,胡夏,陳小霞,姚若龍,3.0
96/kcV3grOwsUat72s1DVKHYJBfA6fp1TPrP4NOhLSo=,225985.0,465,Bruno Mars,,,52.0
m3PRP2UI+js90Sle+5Fj21700Em9uWyejCfWj6iWmTA=,222101.0,458,羅志祥 (Show Lo),羅志祥,羅志祥,10.0
35dx60z4m4+Lg+qIS0l2A8vspbthqnpTylWUu51jW+4=,275017.0,465,Under Lover (地下情人),楊琳,玖壹壹 洪春風/蕭昱峋,3.0
tu7uV0VYH1BbGZAuKdVQxEDggXYHrFQCjTcXMA0OB2g=,180976.0,359,All Time Low,Alexander Gaskarth (25%)| Jack Barakat (25%)| Robert Dawson (25%)| Zachary Merrick (25%),,52.0
RFIbWh1kUkCNFfbYPppXAxbKhhoJX03Qwpr6cBPizvI=,286720.0,465,王力宏 (Leehom Wang),王力宏,李焯雄,3.0
TLU46LbiJ+1mmJr4Le4Z5eaUQq3TiXgdZpE5EtR4WZI=,266866.0,465,Maroon 5,,,52.0
t95ClWf/B7Hi46sJeL70WJ75u7gLwaAp8o7LHuTtxl0=,259877.0,458,aMEI (張惠妹),Wang Feng,,3.0
9kES/Eev0AdHIbGShg3R7Hjj0eOOW/h6nMJVUU503xw=,73003.0,921,Justin Hurwitz,Justin Hurwitz,,52.0
vMt/EmIgf8UieBodSnXcLG/wkzfBm1FXvjZOEMc8l84=,102336.0,921|458,張衞帆 (Weifan Chang),張衞帆,,3.0
W4gOC3iBXV97C05qyVDGIKAJg76BJcrzWPnLwkKK6kQ=,228855.0,458,aMEI (張惠妹),Yu Sheng Zhang,,3.0
Bkopkbzfo/PHFcseFzLSIdYxJLYvfasYVmWms1yqznI=,61152.0,921,ジブリサウンドトラック,久石 讓 ( HISAISHI JOE),,17.0
A5982b0l0vi41kUyCvfexeM0kRx/4Iy2FA/tYbv+R08=,222768.0,465,SpeXial,紀佳松/Jerry Feng,紀佳松,3.0
R8VnalGTULj8Xq7CsyYW+Jcotn5f0Tuq6OEB1laqbVE=,193468.0,465,Step Up Original Motion Picture Soundtrack,Skylar Grey,,52.0
YfU0qN0KCOqvWOtGoONArt3BGHnwN1nowR4Xzu/CFTU=,295497.0,437,FAKE TYPE,FAKE TYPE.,トップハムハット狂,17.0
jeZ2qaseA78xhHNcLCDc9egDqv5T8fGCwPjnXRU+LoE=,309603.0,359,Coldplay,Chris Martin| Will Champion| Guy Berryman| Jonny Buckland,,52.0
NhQfOVnptpW5z5qsP/sN+hVS8TM2iYvdy/ZGVe7K+kM=,291828.0,1259,Rae Sremmurd,A.Brown| Radric Davis| Michael L. Williams II| Khalif Brown,,52.0
eBme/h4Z4eP7BZY3tifu5Lr/dRB9NQJVIl36jZ5DZGQ=,272822.0,465,謝和弦 (R-chord),謝和弦 / 康有韋,謝和弦,3.0
FgzA9Y5+xF1up/k90EgKGmJ7PEVlAf/rqJ8VRJFBwKc=,320966.0,465,吳克群 (Kenji Wu),吳克群,吳克群,3.0
sXbg1U1DPL1wADyoPFuyCBDR7ktZSh55H4LvQPXRGzo=,267598.0,921|458,Various Artists,丁世光,陳信延,3.0
VkILU0H1h3NMmk9MQrXouNudGk5n8Ls5cqRRuBxeTh4=,229982.0,465,BIGBANG TAEYANG,TEDDY| DEE.P| Rebecca Johnson,TEDDY| TAEYANG,31.0
9tNXaK/yKJfTcoWLRFw6HXplizDxq4bFvzs3scmesCU=,279196.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
rvog3fGTToOyypInaiJP2HfqAW9vdOXiV6sVgyUwSX8=,259134.0,444,Apink,Kim Jin Hwan,,31.0
Rd0ryyxvXtl97Hz89rbSznFLRsgDiftcMkSm+XNetTo=,245342.0,465,韋禮安 (William Wei),韋禮安,韋禮安,3.0
EXMdCleBOoHd2NPqQjHPhSyFScZgo1gpnm+HtqVzuPc=,213159.0,451,楊千嬅 (Miriam Yeung),Mark Lui,,24.0
yVd0wlZvvNok/0DqkiEhimLcQ0pWsFgeBHnHdZiKgB4=,263105.0,2022,先知瑪莉 (Mary See the Future),劉永康/巴思亮,劉永康,3.0
EELIvnP5lcFg+W/XGvKrKj06DhzWRoowEHGGvBGlDkk=,206889.0,458,G.E.M.鄧紫棋,G.E.M. 鄧紫棋| Lupo Groinig| Yoo Hae Jin,G.E.M. 鄧紫棋| 姚若龍,3.0
gZphe9aRvr0vVO/oEt23amqyDc+YabbIJ9WIzZTVjG0=,225018.0,1609,Flo Rida,,,52.0
kaICg0mro5/A+anc+k6mbRAj59jLHwgfWOJpZcK+WZs=,197955.0,1011,Maren Morris,Maren Morris| busbee,Maren Morris| busbee,52.0
9rM5nq3rCjJb8DiOffAapV8QdrNFp/JOPri0CXBzu6Y=,223515.0,465,王詩安 (Diana Wang),Charlie Mason| Daniel Gidlund,Yan Yun Nong,3.0
EELIvnP5lcFg+W/XGvKrKj06DhzWRoowEHGGvBGlDkk=,206889.0,458,G.E.M.鄧紫棋,G.E.M. 鄧紫棋| Lupo Groinig| Yoo Hae Jin,G.E.M. 鄧紫棋| 姚若龍,3.0
SuqIMasZbDnPuTTOQX3SrPdoqpd2xRg3x9kOvQ4hA/M=,187672.0,1609,Calvin Harris,凱文哈里斯,凱文哈里斯,-1.0
hjceNOxoTRiiixDhpMhjO7JEnYjsC/ktQBQ/JkrWgEM=,274366.0,465,Energy,Jung Hoon Lee,,3.0
+Q76YLZvsrTU0ywejaYcDHmDS4s29PacDmgzeypyxu4=,266657.0,458,梁靜茹 (Fish Leong),鄺梓喬,黃偉文,3.0
JA6C0GEK1sSCVbHyqtruH/ARD1NKolYrw7HXy6EVNAc=,232333.0,465,謝和弦 (R-chord),Skot Suyama,Chen Tian You| R-Chord,3.0
M6J/xncfV/b3btHWTy5J/kLb/Rofjeq53v7+z3vpcYk=,309812.0,465,劉若英 (Rene Liu),Angela Aki,施人誠,3.0
FHPT+39qlx0NiWH+XYXvqfQHFet87TzaC9RGZVIwjdg=,212349.0,1259,Wiz Khalifa,,,52.0
LBFRdBacp7Ob6Ada2N7uCQ47DhiNT2KjUtwOA7oSm7I=,262164.0,458,孫盛希 (Shi Shi),孫盛希 / MATZKA,林婉瑜,3.0
njZW7qYAOyDDZHNmAVUqVRyviltU+hSI4NPQQ5c2CIE=,242927.0,465,Coldplay,,,52.0
AHsfdVWdBjNri/N3GVYsVQ87Lasv8cU/NOddiIruMFI=,187524.0,1259,YALLA FAMILY,,,17.0
0ua0pweXw79F1vqPL2odBxQ3v6kuBo2H/Qtjl6QNzq0=,204800.0,947,For the Little One,,,-1.0
gH2E9CZA6qdTf+W8Z0ibAN1nBEh6m+HA7RePbCtL0mc=,216920.0,465,古巨基 (Leo Ku),PAN,黃婷,3.0
yL8VeuH6lYFA4hYVGX/1HmPogBfp1Ex4ZkL5PjWy11k=,265404.0,465,五月天 (Mayday),冠佑+阿信,阿信,3.0
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,298945.0,465,林芯儀 (Shennio Lin),朱國豪,李偉傑,3.0
NIvyyPK4tmiuaENetd0zCAV5chgrU5YtzNOCw9Cnbk8=,192772.0,921,CNBLUE鄭容和 之「你為我著迷」電視原聲帶,,,31.0
prePGhCLCbvX17xuoQu6i0K+uthmEVewkMsGjBXVQtg=,273293.0,465,關喆 (Grady Guan),Fu San Tu,YuKuei Lin,3.0
